19032.972391587027,19038.967884651498
21675.069000147374,21716.108190272822
21728.535053095606,21732.884064467926
21765.744099745578,21789.904808698633
21834.378691503087,21837.051596095578
21845.099421314375,21896.912820406127
21910.814054960287,21916.485918750655
21938.50069455961,21961.17655523589
60631.819226092535,60797.748041059545
60869.30792397501,60869.47626689915
60879.68315781815,60886.08501511987
60920.1591590164,60936.89992434846
60989.082629117656,61034.50382499543
70584.31608301633,70601.08982293392
70619.54781414181,70619.94065576706
70645.50652895734,70670.36550331431
70729.95637613513,70764.2654124644
70832.18963815083,70844.80758629023
70866.6324158177,70890.13023482737
18274.84127673983,18325.373372702437
64033.626798277575,64040.90607442762
65816.16610333776,65821.03473104686
65837.99937472232,65864.4078297184
65949.48185288117,66174.28648126635
66178.92587019413,66227.3913983516
66246.87538842837,66254.0706837474
66291.2827929647,66306.16912242636
66369.41394497383,66385.80558149313
66401.52560046644,66406.03028277276
70390.42019388916,71034.29702697678
71188.60504988933,71200.73427547877
71237.21704095435,71253.15084884065
71310.01403777722,71334.8362262354
71356.99201291022,71374.1951815587
71576.91225715558,71716.3095128378
71889.91076765997,71900.76840920017
71904.40816040376,71972.3573684233
71982.65067977912,72011.50318275808
72027.56552253572,72032.08825167488
72102.70077344464,72104.58413202838
72388.23856765623,72756.45076228866
72783.77917266954,72811.99720016544
72882.87664155474,72883.81022775266
83089.07474531207,83354.29654186763
83382.79147929235,83384.60305359324
83390.49882149293,83415.3990479795
83420.31441562362,83454.22010372738
83460.31068320117,83490.23559069837
83510.48435280538,83528.00434438318
83541.17490729621,83544.94113860594
