3605.1422063398745,5863.726204795023
6653.208879491565,6722.038623483731
7527.8756315626115,8274.977857807879
9348.64813610137,9615.571642359017
10103.31550316807,10103.31550316807
10589.28314783143,10589.28314783143
11081.621324657002,11252.53298004935
11700.119282626205,11826.839378245364
12317.361117114311,12888.211834318996
13411.324479514873,13878.064418123144
15877.807543949892,15895.268787075956
16376.214500339258,16376.214500339258
16914.331891989612,17117.814886755736
17609.722561607137,18233.647401971448
18744.731689039465,19390.129264732754
19942.078196061328,20200.76908773209
20696.38404525175,20992.653538041704
21487.624241394104,21716.108190272822
22273.881292496935,22513.8198883212
23724.36075616464,29225.597994048305
29716.1498541589,32621.41158697362
33393.14797347293,33757.38314219837
34634.54991550504,35410.96294439266
36223.752719695956,36355.46604421898
37278.253527676046,38465.283042094394
38960.182273960585,39673.876497205536
40359.999319039,40359.999319039
40844.52034719563,41525.907668949425
42009.360977969074,42379.08781950797
43793.96165042988,43793.96165042988
44297.946763827145,44734.74977120229
45223.80141667346,45634.72061882282
46154.80363689797,46400.18446316054
46912.30858345607,47308.85865407473
47628.924066511485,48811.18987871248
49648.70926528423,50186.76303047202
50683.39732153145,51677.67463229282
53139.33216035758,53139.33216035758
53670.367485534014,53670.367485534014
54182.07750574272,54182.07750574272
54680.27735505272,55131.3020550867
55219.076637034756,55922.94254516533
56432.81805318653,56729.501464349436
57232.7218585217,57642.29514608214
58149.29412872966,58183.79666737784
58886.888673273636,59400.55245403951
60840.72407913404,60966.36423582536
61434.65022721506,61434.65022721506
61913.27438724882,62864.33049640926
63367.27973275628,63367.27973275628
63866.601730106144,63899.37399824753
64398.06022597614,64900.572623137276
65406.54117021704,66082.03271979735
66561.31700816606,67340.4119546605
67831.4765630549,67831.4765630549
68341.25415603399,68743.93140800486
70049.26278077204,70049.26278077204
70533.27827502681,70654.6884801926
71158.69239842116,71212.74424059011
71707.38423601595,72026.3535895184
72512.68602094933,73509.46131964512
74009.91154946858,74400.13120777447
74894.55051246953,75025.28706581444
75528.75072649938,76181.08100337457
76665.85508348307,76665.85508348307
78180.97271813106,78696.87948400035
78826.47530847162,80037.47026078557
81591.03272982499,81697.65509754482
82515.08827448518,83493.36039125072
83987.5591982902,84422.93124118389
85052.02110127998,85948.83030240118
2820.2186747079986,4321.420943996481
4835.031858522039,5231.6482596307305
5736.508623781242,6673.133877868933
7163.774530397741,8113.541453520426
8945.193518223985,9473.830699952288
9981.709805942677,9981.709805942677
10473.61204573031,10513.105732226884
11022.62022762255,11316.445425476772
12802.408495351197,13471.609835466379
13964.539611637963,14723.105482537503
15397.182104800098,15467.781150270008
16178.865157136543,16332.243141488154
16829.546944108126,16835.031053881736
17339.65828154719,17339.65828154719
17827.670504947735,18698.983903731598
19221.335205966254,20130.109620021205
21562.4137677951,21562.4137677951
22065.385362352143,22392.003677064524
23232.867172817158,23755.37883201837
23939.78735775226,23939.78735775226
24422.054363998508,24422.054363998508
24909.45601931307,24909.45601931307
25399.11012905051,25810.6204325034
26010.23190796623,27684.936454419647
28251.553119937333,28789.70431514406
30193.113745700466,30193.113745700466
30675.939641392284,31236.467234349497
31731.10855429536,32003.53355676437
32764.339166169222,32764.339166169222
33265.443206118354,33265.443206118354
33762.23498523309,34336.06137945552
35114.557991829075,35125.20666096336
35600.53482836785,35743.09150405887
37915.977677808885,37915.977677808885
38428.189400936644,39290.8602920996
39751.60681707934,39782.30193096344
40306.36533207368,40306.36533207368
40828.096376553905,40828.096376553905
41323.44476580345,41323.44476580345
41793.84259730386,42111.82375081843
43435.43894391054,43837.46634143509
44344.716977507946,44590.54690260348
45083.84629747929,46233.270870857414
47687.7160938826,47687.7160938826
48179.795355844944,48179.795355844944
48694.16727366276,48694.16727366276
49172.66058445588,49531.487219967974
50200.67509052962,50721.616153797666
50792.84877711575,51572.49574247702
52128.28606648534,54104.418584506704
55056.366416314544,55790.572746681566
56847.63940667096,56847.63940667096
58254.58270296281,58254.58270296281
58752.27483007639,59028.70277429138
59513.68673794843,60021.8344408919
60174.93020159774,60852.92271830597
61356.114576266395,62085.63976733638
62994.500762960866,63437.61488727259
64115.77931398905,66174.28648126635
66671.94746668907,67246.46952117862
67804.54278660567,68092.2204258664
68903.90158767572,69253.6166055338
69744.32837873844,70081.08860196779
70576.40746968983,71201.64639526009
71694.58343770816,71716.3095128378
72255.44838658295,72255.44838658295
72756.45076228866,72756.45076228866
73243.16215350144,73747.14216015588
74787.04675229019,75187.85944861043
75662.76448962903,75686.12897699983
76187.86671498753,76546.38580780636
77062.44577891655,77390.50579368052
77890.29719097498,78093.24688492471
78602.48861325275,78843.79183017983
79366.98391318886,79455.56180305254
80051.98099872375,81540.2807895562
82028.91196614361,82288.2610320585
83683.7727838927,83683.7727838927
84172.5609340874,84172.5609340874
84669.98894510846,84669.98894510846
85181.166557562,85192.6998461695
85768.15208779003,86034.90527534588
