8788.135095457294,8837.344329309935
8837.344329309935,8869.628049647185
8869.628049647185,8891.999490304715
8925.215577053114,8931.663911106498
8978.941691147937,8990.498923223719
8994.377709725513,9053.549116842622
9053.549116842622,9104.27417018647
9104.27417018647,9121.225989178693
9132.923949418271,9153.731072430335
9213.484959510773,9230.533231566349
9230.533231566349,9247.443220068595
9332.903905663834,9336.286488468664
9342.992814793894,9388.388433967371
9388.388433967371,9396.952266947843
9423.920169311468,9484.582765480474
9484.582765480474,9502.052634643425
9507.705468511991,9513.56704838177
9529.973781777224,9531.110184356063
14395.891351833181,14409.3330834896
14409.3330834896,14459.549444430762
14459.549444430762,14476.913025111135
14476.913025111135,14533.085597778583
14533.085597778583,14550.214055844752
14550.214055844752,14572.124208601295
14572.124208601295,14593.66260381355
14720.255738762922,14747.067455738072
14747.067455738072,14766.66510658503
14766.66510658503,14796.124147436725
19154.732217744873,19441.926852549554
19456.853981271277,19475.22661476535
19503.40546792207,19511.178970935198
52875.222534540095,53400.06622734287
53400.06622734287,53445.638103949044
53603.3239012445,53603.87751294258
53603.87751294258,53610.62145140211
60939.02190130354,60966.36423582536
74394.68327085914,74406.06983901458
