66846.177036127,67199.73353959077
68611.70929534991,70601.08982293392
71100.29548960197,71100.29548960197
71577.03222084805,71958.73734122758
72452.15360721093,72782.01432420246
73259.71334486357,73529.01529128074
73997.42522147027,74269.48954398742
74772.23861308424,74772.23861308424
75287.10957263976,75992.4165724386
77474.57574474577,77474.57574474577
77962.06268593093,77962.06268593093
78461.2508528305,79433.90342926278
79929.27380549672,81074.79588483598
81342.03147651172,81997.6595857536
82178.60608172236,82824.53743070755
82901.68496859366,83326.9224724307
83840.26315807205,83840.26315807205
84320.12710496614,84543.42777009642
85830.86384996324,85830.86384996324
86335.91288033471,2002.5234484572338,2340.1327724358057
2607.063020922747,3166.186639108815
3176.3716038437406,3991.9094230768087
4502.299252057049,4823.190217986736
5324.851670087263,5324.851670087263
5824.549403196509,6079.544109336861
6581.339315168321,6655.646761040164
7152.589442255456,7471.669869637796
7947.358165280683,8443.020955410355
8617.520286526384,8617.520286526384
10110.194735835643,10487.503175646525
10990.51849788913,10990.51849788913
11489.210677226123,11500.984906036138
11997.083698091901,12164.361884879947
12666.216502832258,12666.216502832258
13151.190531413939,13235.327237467178
13736.85306342061,13760.364060557418
14258.835185978973,14894.96311403919
15250.748905918828,15692.178053549414
15964.935769352958,16207.248678991038
17497.466592482553,18201.970179334825
18240.026088258324,18240.026088258324
18711.59685516271,18711.59685516271
19204.182925338933,19204.182925338933
19730.452344125337,19911.56542521273
20419.410270502205,21381.401332499085
21881.666129898273,22732.874695928636
22880.777728577203,23450.724546304675
23678.208386115064,25086.75456134303
25601.937279565896,26234.95328955285
26314.707304445008,26892.629420099238
27384.586735377667,27756.9692746149
28175.24843288866,28532.721719840974
29034.305880727115,29412.849472001115
29923.69343332594,29923.69343332594
30435.679444298446,30435.679444298446
30941.23943334679,31150.9822936293
31664.261902644485,32275.249728869298
33448.670740716974,33448.670740716974
33955.83728174057,34649.74591892734
34844.80160893255,35110.78989968309
35583.72151003518,36391.0177550264
36900.71238484138,36900.71238484138
37424.64078571796,37424.64078571796
37934.94974614519,38285.08748974607
38798.08399929738,39001.30019906861
39479.716871597164,39575.2489467887
40965.14724153075,42628.69334629158
43136.5896594928,43691.83324224673
44171.42581736534,44274.55355737187
44777.70583741276,44996.6868484316
45498.41381979843,45832.47609094903
46332.764326927856,46600.9183402399
47094.36231472576,47094.36231472576
47571.87426623841,47571.87426623841
49008.90408348646,49008.90408348646
49513.90736608594,49688.37115723056
50030.84794541078,50030.84794541078
50544.42384993101,51644.525500001815
52075.67754715229,52107.509474280545
52605.92341901477,54719.40704578902
55215.86015143125,56329.81596430208
57819.941054275005,57819.941054275005
58316.50545720224,58555.7674873673
59053.93268440823,59662.02769909599
60005.42975599694,60346.14883324247
60519.45572281693,60519.45572281693
61015.386026775064,61389.42248412584
61718.09103965573,62495.18151258945
62565.433006306055,63600.42258716449
63935.37101913516,63935.37101913516
65350.09947671731,65350.09947671731
65840.92729774278,65840.92729774278
66350.8791765968,66350.8791765968
66851.51530067975,67287.94174034738
67748.27125137004,68409.28638391857
68604.4384510096,68924.80395366794
69424.73838334341,69424.73838334341
69922.73759001584,69987.78609926865
70494.43470493959,71034.29702697678
71523.60035834117,71740.87877309108
73196.73264789105,73380.76579689291
73727.84133389802,74243.03783541283
74715.28621704606,74715.28621704606
75220.4917704184,75326.24913322406
75828.84633713492,76189.50523889916
76685.35205421495,77332.47765498521
77836.69138335108,77836.69138335108
78340.85841304799,78528.77979382635
79006.86304848087,79554.44269883541
80819.87170946551,80819.87170946551
81307.60082084904,81338.37656471695
81835.82497745346,81835.82497745346
82313.84952488463,85264.44255547933
85700.68184622738,86052.61958469007
